Ack,Android_ID,App_Name,At_Home,Current_Activity,Latency,Goal_Alignment,Intervention_Type,Sleepiness,Prolific_ID,Rshci 1,Rshci 2,Rshci 3,Rshci 4,Rshci 5,Valence,Satisfaction,Agency,Multitasking,Social_Situation,Stress,Timestamp,Usefulness,Gender,Age,Impulsivity[Imp1],Impulsivity[Imp2],Impulsivity[Imp3],Impulsivity[Imp4],Impulsivity[Imp5],Impulsivity[Imp6],Impulsivity[Imp7],Impulsivity[Imp8],Impulsivity[Imp9],Impulsivity[Imp10],Impulsivity[Imp11],Impulsivity[Imp12],Impulsivity[Imp13],Impulsivity[Imp14],Impulsivity[Imp15],Anxiety[Anx1],Anxiety[Anx2],Anxiety[Anx3],Anxiety[Anx4],Anxiety[Anx5],SelfControl[SC1],SelfControl[SC2],SelfControl[SC3],SelfControl[SC4],SelfControl[SC5],SelfControl[SC6],SelfControl[SCATC],SelfControl[SC7],SelfControl[SC8],SelfControl[SC9],SelfControl[SC10],SelfControl[SC11],SelfControl[SC12],SelfControl[SC13],FOMO[Fomo1],FOMO[Fomo2],FOMO[Fomo3],FOMO[Fomo4],FOMO[Fomo5]
True,4da3f1f4b8abfd40,Facebook,True,-2,5,4,SpotOverlay,4,5ff61f4fe313fd16fbeb5af6,5,5,5,5,4,4,6,6,No,alone,1,Mar 19 08:40:58,1,Male,27.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0
True,4da3f1f4b8abfd40,,True,-3,0,4,Vibration,5,5ff61f4fe313fd16fbeb5af6,4,4,4,4,3,4,2,4,No,alone,0,Mar 16 21:25:18,3,Male,27.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0
True,4da3f1f4b8abfd40,TikTok,True,-3,41,2,SpotOverlay,6,5ff61f4fe313fd16fbeb5af6,5,5,5,5,5,4,1,4,No,alone,0,Mar 20 07:48:53,2,Male,27.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0
True,8fc32c386a89e7fe,,True,-3,0,4,Pop-Up,6,6034cf3c1dac215c6fe31624,4,4,3,4,4,5,7,7,Yes,friends,0,Mar 18 21:44:47,5,Female,36.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0
True,8fc32c386a89e7fe,Facebook,True,-3,3,7,Pop-Up,5,6034cf3c1dac215c6fe31624,5,5,3,3,3,5,7,7,No,friends,0,Mar 22 11:08:00,5,Female,36.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0
True,c2d365aac195d4c5,,True,-1,363,6,Pop-Up,5,607a7b7d300ce256f51706bd,4,4,4,4,4,4,6,7,Yes,friends,3,Mar 9 23:54:26,5,Male,35.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,dbc2a036a5ebc12a,TikTok,True,-1,328,5,SpotOverlay,7,60c029faa1d9b671a584f3ca,4,4,3,3,3,3,6,5,No,alone,2,Mar 20 20:52:47,5,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,,True,-1,0,4,SpotOverlay,5,60c029faa1d9b671a584f3ca,4,4,3,3,4,3,4,4,No,alone,1,Mar 23 15:36:11,4,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,TikTok,True,-1,2736,4,Vibration,3,60c029faa1d9b671a584f3ca,4,4,3,3,3,4,4,5,No,alone,1,Mar 23 12:52:37,4,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,,True,-2,0,5,SpotOverlay,7,60c029faa1d9b671a584f3ca,3,4,3,3,4,3,6,5,No,alone,2,Mar 19 19:04:53,5,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,TikTok,True,-1,212,5,Pop-Up,6,60c029faa1d9b671a584f3ca,3,3,3,3,4,4,5,4,No,alone,1,Mar 21 21:42:35,4,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,TikTok,True,-1,174,4,SpotOverlay,5,60c029faa1d9b671a584f3ca,4,3,3,3,4,3,6,3,No,alone,1,Mar 21 12:54:42,5,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,,True,-3,11,5,Pop-Up,7,60c029faa1d9b671a584f3ca,4,3,3,3,4,4,6,6,No,alone,0,Mar 23 21:37:57,5,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,TikTok,True,-1,12,5,Pop-Up,5,60c029faa1d9b671a584f3ca,3,3,3,3,4,4,6,6,No,alone,1,Mar 23 18:56:20,4,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,,True,-1,3801,4,Vibration,5,60c029faa1d9b671a584f3ca,4,4,3,3,4,3,5,4,No,alone,1,Mar 24 21:20:02,4,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,,True,1,0,4,SpotOverlay,5,60c029faa1d9b671a584f3ca,3,3,3,2,4,4,4,3,No,alone,2,Mar 22 20:18:43,4,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,,True,-2,0,5,Vibration,8,60c029faa1d9b671a584f3ca,4,4,3,3,4,4,6,6,No,alone,1,Mar 23 01:04:47,5,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,TikTok,True,0,210,4,SpotOverlay,4,60c029faa1d9b671a584f3ca,3,4,3,3,3,4,4,3,No,alone,2,Mar 22 12:41:30,4,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,,True,0,0,6,Vibration,4,60c029faa1d9b671a584f3ca,4,4,3,3,4,4,6,6,No,alone,1,Mar 21 15:11:59,6,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,TikTok,True,-1,108,5,Pop-Up,4,60c029faa1d9b671a584f3ca,3,3,4,3,4,4,6,5,No,alone,1,Mar 21 08:06:55,5,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,dbc2a036a5ebc12a,TikTok,True,-3,3326,5,Vibration,9,60c029faa1d9b671a584f3ca,4,4,3,3,4,3,6,6,No,alone,0,Mar 20 00:37:45,5,Female,46.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0
True,75be7063b4d3b202,Instagram,True,0,65,4,SpotOverlay,7,60c1027492de3b44ad9cb833,5,5,5,4,5,3,4,5,Yes,alone,4,Mar 28 23:32:28,5,Female,31.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0
True,75be7063b4d3b202,TikTok,True,-3,11,4,Vibration,5,60c1027492de3b44ad9cb833,5,5,5,5,5,4,4,4,Yes,alone,0,Mar 31 01:45:03,4,Female,31.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0
True,29a2c30f8271d88b,Facebook,True,-3,0,5,Pop-Up,9,60c8467d9872c0d83f695499,3,1,3,1,3,3,4,5,No,alone,0,Mar 15 16:30:48,5,Female,30.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0
True,29a2c30f8271d88b,Facebook,True,-3,9,1,Vibration,9,60c8467d9872c0d83f695499,5,5,5,3,5,1,1,4,No,alone,10,Mar 15 22:30:55,1,Female,30.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0
True,c30aa2d2b362ed26,Instagram,True,-3,162,6,Pop-Up,5,60e2f29d1b210b7492202572,4,4,3,3,4,4,6,4,No,friends,1,Feb 24 00:09:58,7,Male,45.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
True,3723794c47330640,TikTok,True,-3,123,4,SpotOverlay,4,60fce0fcf9abe7218c789734,4,4,4,2,2,4,3,3,No,friends,4,Apr 6 11:31:35,5,Female,44.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
True,3723794c47330640,TikTok,True,-3,50,3,SpotOverlay,6,60fce0fcf9abe7218c789734,4,5,5,2,2,2,1,1,No,friends,1,Apr 4 23:36:47,1,Female,44.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
True,3723794c47330640,TikTok,True,0,289,1,SpotOverlay,5,60fce0fcf9abe7218c789734,5,5,5,2,2,3,2,3,Yes,friends,4,Apr 6 17:05:56,1,Female,44.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
True,3723794c47330640,,True,-3,0,2,Pop-Up,7,60fce0fcf9abe7218c789734,5,5,5,1,2,1,1,1,No,friends,2,Apr 4 23:53:12,1,Female,44.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
True,3723794c47330640,TikTok,True,-3,183,3,Vibration,1,60fce0fcf9abe7218c789734,5,5,5,5,5,4,4,7,No,alone,0,Apr 6 08:32:50,2,Female,44.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
True,3723794c47330640,TikTok,True,-3,153,4,Vibration,7,60fce0fcf9abe7218c789734,4,4,5,2,2,3,3,5,No,alone,2,Apr 6 21:25:02,1,Female,44.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,14,7,SpotOverlay,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 20 01:44:00,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,0,7,Pop-Up,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,No,friends,0,Mar 16 22:58:41,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,29,7,Pop-Up,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,5,Mar 28 17:47:29,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,Instagram,True,-3,1,7,SpotOverlay,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 11 02:21:18,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,0,7,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 18 07:56:46,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,56,7,Pop-Up,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,No,alone,0,Mar 24 00:00:05,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,0,7,SpotOverlay,1,6151e69a392433707e7a9dfb,5,5,5,5,5,3,7,7,Yes,alone,0,Mar 27 17:07:04,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,11,7,Vibration,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 25 22:11:24,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,0,7,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,5,Mar 27 23:18:38,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,0,7,SpotOverlay,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,No,alone,5,Apr 3 07:25:46,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,15,7,SpotOverlay,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,5,Mar 20 03:20:03,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,4,7,Pop-Up,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Mar 26 03:24:25,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,18,7,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,No,alone,0,Mar 23 13:10:14,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,2,7,Pop-Up,1,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,friends,0,Apr 7 17:18:04,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,71,7,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,3,7,7,Yes,alone,0,Mar 29 03:48:57,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,0,7,Pop-Up,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,5,Mar 29 16:19:29,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,Instagram,True,0,0,7,SpotOverlay,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,friends,5,Mar 28 23:23:32,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,20,7,Pop-Up,7,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,No,alone,0,Mar 15 01:39:11,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,Instagram,True,0,0,7,Pop-Up,5,6151e69a392433707e7a9dfb,5,5,5,5,5,3,7,7,Yes,alone,0,Mar 23 16:08:17,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,2,7,Vibration,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,friends,0,Mar 30 02:00:39,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
True,0620cdef0ecd0e8d,,True,0,6,7,Pop-Up,5,6151e69a392433707e7a9dfb,5,5,5,5,5,5,7,7,Yes,alone,0,Apr 4 22:13:22,7,Male,27.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
